channel,id,name,alt_names,is_main,broadcast_area,timezones,languages,format
7alaTV.ps,SD,SD,,TRUE,c/PS,Asia/Gaza,ara,576i
7ALimoges.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
7bravo.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
7bravo.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
7bravo.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
7bravo.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
7bravo.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
7bravo.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
7D7.ee,SD,SD,,TRUE,c/EE,Europe/Tallinn,rus,576i
7DSGHTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
7flix.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
7flix.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
7flix.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
7flix.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
7flix.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
7flix.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
7Gold.it,SD,SD,,TRUE,c/CH;c/IT,Europe/Rome,ita,576i
7HD.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
7HD.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
7HD.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
7HD.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
7HD.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
7HD.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
7Info.ci,SD,SD,,TRUE,c/CI,Africa/Abidjan,fra,576i
7LaRioja.es,SD,SD,,TRUE,ct/ESLGR,Europe/Madrid,spa,576i
7limBIGOTV.sa,SD,SD,,TRUE,c/SA,Asia/Riyadh,ara,576i
7mate.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
7mate.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
7mate.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
7mate.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
7mate.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
7mate.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
7NN.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
7Plus.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
7PlusNickSchweiz.ch,SD,SD,,TRUE,c/CH,Europe/Zurich,deu,576i
7RadioVisione.it,HD,HD,,TRUE,c/IT,Europe/Rome,ita,720p
7Sky.iq,SD,SD,,TRUE,c/IQ,Asia/Baghdad,ara,576i
7SMusic.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tam,576i
7SpiritsTV.et,SD,SD,,TRUE,c/ET,Africa/Addis_Ababa,amh,576i
7StarsTV.jo,SD,SD,,TRUE,c/JO,Asia/Amman,ara,576i
7STORIA.it,HD,HD,,TRUE,c/IT,Europe/Rome,ita,720p
7TV.es,Andalucia,Andalucia,,TRUE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Bahia,Bahia,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Cordoba,Cordoba,,FALSE,s/ES-AN,America/Argentina/Cordoba,spa,576i
7TV.es,CostaNoroeste,Costa Noroeste,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Jaen,Jaen,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Jerez,Jerez,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Malaga,Malaga,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Sevilla,Sevilla,,FALSE,s/ES-AN,Europe/Madrid,spa,576i
7TV.es,Sierra,Sierra,,FALSE,s/ES-AN,Asia/Manila,spa,576i
7TV.hu,SD,SD,,TRUE,c/HU,Europe/Budapest,hun,576i
7TV.md,SD,SD,,TRUE,c/MD,Europe/Chisinau,ron;rus,576i
7tv.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
7TVSenegal.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,fra;wol,576i
7two.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
7two.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
7two.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
7two.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
7two.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
7two.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
7YOUME.it,HD,HD,,TRUE,c/IT,Europe/Rome,ita,720p
80sRewind.us,SD,SD,,TRUE,c/US,America/Santiago,eng,480i
86.ru,SD,SD,,TRUE,s/RU-KHM,Asia/Yekaterinburg,rus,576i
88Films.us,SD,SD,,TRUE,c/US,America/New_York,zho,480i
88Stereo.cr,SD,SD,,TRUE,c/CR,America/La_Paz,spa,480i
88TV.us,SD,SD,,TRUE,c/US,America/New_York,zho,480i
8LaMarinaTV.es,SD,SD,,TRUE,s/ES-VC,Europe/Madrid,spa,576i
8madridTV.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
8NTV.mx,SD,SD,,TRUE,c/MX,America/Mexico_City,spa,480i
8TV.lv,SD,SD,,TRUE,c/LV,Europe/Riga,rus;lav;eng,576i
8TV.my,SD,SD,,TRUE,c/MY,Asia/Kuala_Lumpur,zho,576i
8TV.uz,SD,SD,,TRUE,c/UZ,Asia/Tashkent,uzb,576i
8TVCadiz.es,SD,SD,,TRUE,s/ES-AN,Asia/Manila,spa,576i
8TVCatalunya.es,SD,SD,,TRUE,s/ES-CT,Europe/Madrid,cat,576i
8XM.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
90210.us,SD,SD,,TRUE,c/US,America/Santiago,eng,480i
90sThrowback.us,SD,SD,,TRUE,c/US,America/Santiago,eng,480i
92NewsHD.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
92NewsUK.uk,SD,SD,,TRUE,c/UK,America/Toronto,urd,576i
947.za,SD,SD,,TRUE,c/ZA,Africa/Johannesburg,eng,576i
95TheUltimateOne.tt,SD,SD,,TRUE,c/TT,America/Port_of_Spain,eng,576i
963EasyRock.ph,SD,SD,,TRUE,c/PH,Asia/Manila,eng,480i
981PearlFM.sx,SD,SD,,TRUE,c/SX,America/Lower_Princes,eng,480i
987tv.es,SD,SD,,TRUE,s/ES-CL,Europe/Madrid,spa,576i
99NewsHD.pk,SD,SD,,TRUE,c/PK,Asia/Dubai,eng,576i
99TV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tel,576i
99TV.sv,SD,SD,,TRUE,c/SV,America/El_Salvador,spa,576i
9colors.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
9Gem.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
9Gem.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
9Gem.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
9Gem.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
9Gem.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
9Gem.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
9Go.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
9Go.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
9Go.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
9Go.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
9Go.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
9Go.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
9HD.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
9HD.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
9HD.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
9HD.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
9HD.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
9HD.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
9laLomaTV.es,SD,SD,,TRUE,c/ES,Europe/Madrid,spa,576i
9Life.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
9Life.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
9Life.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
9Life.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
9Life.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
9Life.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
9Rush.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
9Rush.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
9Rush.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
9Rush.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
9Rush.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
9Rush.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
9TV.ml,SD,SD,,TRUE,c/ML,Africa/Bamako,fra,576i
9Volna.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
9XJalwa.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
9XJhakaas.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,mar,576i
9XM.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
9XTashan.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,pan,576i
A1.ru,HD,HD,,FALSE,c/RU,Europe/Moscow,rus;eng,1080i
A1.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus;eng,576i
A11.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
A12TV.ci,SD,SD,,TRUE,c/CI,Africa/Abidjan,fra,576i
A1Kids.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
A1Odesa.ua,SD,SD,,TRUE,c/UA,Europe/Kyiv,ukr,576i
A1TV.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
A1TV.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
A1TVPakistan.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,eng,576i
A1TVRajasthan.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
A1TVUK.uk,SD,SD,,TRUE,c/UK,Europe/London,eng,576i
A2.ru,SD,SD,,TRUE,c/RU,Europe/Moscow,rus,576i
A24.ar,SD,SD,,TRUE,c/AR,America/Argentina/Buenos_Aires,spa,576i
A24Paraguay.py,SD,SD,,TRUE,c/PY,America/Argentina/Buenos_Aires,spa,576i
A2CNN.al,SD,SD,,TRUE,c/AL,Europe/Tirane,sqi,576i
A2iMusic.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,wol;fra,576i
A2iNaija.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,wol;fra,576i
A2iReligion.sn,SD,SD,,TRUE,c/SN,Africa/Dakar,wol;fra,576i
A2iTV.it,SD,SD,,TRUE,c/IT;c/SN,Europe/Rome,eng;fra,576i
A2TV.tr,SD,SD,,TRUE,c/TR,Europe/Istanbul,tur,576i
A2Z.ph,SD,SD,,TRUE,c/PH,Asia/Manila,fil;eng,480i
A2ZNews.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
A3.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
A3Bikini.us,SD,SD,,TRUE,c/US,Asia/Kolkata,eng,480i
A7TV.ro,SD,SD,,TRUE,c/RO,Europe/Bucharest,ron,576i
AABCTV.us,SD,SD,,TRUE,c/US,America/Phoenix,hye;rus;eng,480i
AadinathTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AagTV.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd;eng,576i
AajEntertainment.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
AajNews.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
AajTak.in,SD,SD,,TRUE,c/IN;c/UK,Asia/Kolkata,hin,576i
AakaashAath.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,ben,576i
AalamiSamay.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,urd,576i
AamarBangla.in,SD,SD,,TRUE,c/IN;c/BD,Asia/Kolkata,ben,576i
AamNepaliTV.np,SD,SD,,TRUE,c/NP,Asia/Kathmandu,nep,576i
AapkaColors.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AaseervathamTV.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tam,576i
Aastha.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AasthaBhajan.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AasthaInternational.in,SD,SD,,TRUE,c/UK;c/US,Asia/Kolkata,hin,576i
AasthaKannada.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,kan,576i
AasthaPrime1.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AasthaPrime2.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
AasthaTamil.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tam,576i
AasthaTelugu.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tel,576i
AathavanTV.uk,SD,SD,,TRUE,c/UK,America/Toronto,tam,576i
AAUTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
AAVISIE.nl,SD,SD,,TRUE,c/NL,Europe/Amsterdam,nld,576i
AB1.fr,SD,SD,,TRUE,c/FR,Europe/Paris,fra,576i
AB3.be,HD,HD,,FALSE,c/BE,Europe/Brussels,fra,1080i
AB3.be,SD,SD,,TRUE,c/BE,Europe/Brussels,fra,576i
AbadanTV.ir,SD,SD,,TRUE,c/IR,Asia/Tehran,fas;ara,576i
AbaiTV.kz,SD,SD,,TRUE,c/KZ,Asia/Almaty,kaz,576i
AbajoeLaLineaTV.cl,SD,SD,,TRUE,c/CL,America/Santiago,spa,576i
AbalfadhlTV.ir,SD,SD,,TRUE,c/IR;c/IQ,Asia/Tehran,fas,576i
AbazaTV.ru,SD,SD,,TRUE,s/GE-AB,Europe/Moscow,rus,576i
ABBATV.cd,SD,SD,,TRUE,c/CD,Africa/Kinshasa,fra,576i
AbbayTVEntertainment.et,SD,SD,,TRUE,c/ET,Africa/Addis_Ababa,amh,576i
AbbayTVNews.et,SD,SD,,TRUE,c/ET,Africa/Addis_Ababa,amh,576i
AbbTakk.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
ABC.us,Central,Central,,FALSE,c/US,America/Chicago,eng,480i
ABC.us,East,East,,TRUE,c/US,America/New_York,eng,480i
ABC.us,Mountain,Mountain,,FALSE,c/US,America/Phoenix,eng,480i
ABC.us,West,West,,FALSE,c/US,America/Los_Angeles,eng,480i
ABCAmbaTV.cm,SD,SD,,TRUE,c/CM,Africa/Douala,eng,576i
ABCArts.au,SD,SD,,TRUE,c/AU,Australia/Sydney,eng,576i
ABCAustralia.au,SD,SD,,TRUE,c/AU;r/APAC,Australia/Sydney,eng,576i
ABCAustralia.au,Vietnam,Vietnam,,FALSE,c/VN,Australia/Sydney,eng,1080p
ABCEntertains.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
ABCEntertains.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
ABCEntertains.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
ABCEntertains.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
ABCEntertains.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
ABCEntertains.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
ABChannel.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
ABCKids.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
ABCKids.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
ABCKids.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
ABCKids.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
ABCKids.au,Perth,Perth,,FALSE,c/AU,Australia/Perth,eng,576i
ABCKids.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
ABCKidsABCTVPlus.au,SD,SD,,TRUE,c/AU,Australia/Sydney,eng,576i
ABCNews.al,SD,SD,,TRUE,c/AL,Europe/Tirane,sqi,576i
ABCNews.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
ABCNews.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
ABCNews.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
ABCNews.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
ABCNews.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
ABCNews.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
ABCNewsGH.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
ABCNewsLive.us,SD,SD,,TRUE,r/AMER;r/EMEA;r/APAC,America/New_York,eng,480i
ABCNewsLive1.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive10.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive2.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive3.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive4.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive5.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive6.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive7.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive8.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsLive9.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABCNewsNepal.np,SD,SD,,TRUE,c/NP,Asia/Kathmandu,nep,576i
ABCSpark.ca,SD,SD,,TRUE,c/CA,America/Toronto,eng,480i
ABCSuriname.sr,SD,SD,,TRUE,c/SR,America/Paramaribo,nld;srn,480i
ABCTV.au,ACT,ACT,Australian Capital Territory;Canberra,FALSE,s/AU-ACT,Australia/Sydney,eng,1080i
ABCTV.au,NSW,NSW,New South Wales;Sydney,TRUE,s/AU-NSW,Australia/Sydney,eng,1080i
ABCTV.au,NT,NT,Northern Territory;Darwin,FALSE,s/AU-NT,Australia/Darwin,eng,1080i
ABCTV.au,QLD,QLD,Queensland;Brisbane,FALSE,s/AU-QLD,Australia/Brisbane,eng,1080i
ABCTV.au,SA,SA,South Australia;Adelaide,FALSE,s/AU-SA,Australia/Adelaide,eng,1080i
ABCTV.au,TAS,TAS,Tasmania;Hobart,FALSE,s/AU-TAS,Australia/Hobart,eng,1080i
ABCTV.au,VIC,VIC,Victoria;Melbourne,FALSE,s/AU-VIC,Australia/Melbourne,eng,1080i
ABCTV.au,WA,WA,Western Australia;Perth,FALSE,s/AU-WA,Australia/Perth,eng,1080i
ABCTV.cz,SD,SD,,TRUE,c/CZ,Europe/Prague,ces,576i
ABCtv.ec,SD,SD,,TRUE,c/EC,America/Guayaquil,spa,480i
ABCTV.it,SD,SD,,TRUE,c/IT,Europe/Rome,ita,576i
ABCTV.mw,SD,SD,,TRUE,c/MW,Africa/Blantyre,eng;nya,576i
ABCTVGhana.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
ABCTVParaguay.py,SD,SD,,TRUE,c/PY,America/Asuncion,spa,576i
ABCTVPlus.au,Adelaide,Adelaide,,FALSE,s/AU-SA,Australia/Adelaide,eng,576i
ABCTVPlus.au,Brisbane,Brisbane,,FALSE,s/AU-QLD,Australia/Brisbane,eng,576i
ABCTVPlus.au,Hobart,Hobart,,FALSE,s/AU-TAS,Australia/Hobart,eng,576i
ABCTVPlus.au,Melbourne,Melbourne,,FALSE,s/AU-VIC,Australia/Melbourne,eng,576i
ABCTVPlus.au,Perth,Perth,,FALSE,s/AU-WA,Australia/Perth,eng,576i
ABCTVPlus.au,Sydney,Sydney,,TRUE,s/AU-NSW,Australia/Sydney,eng,576i
AbdulmajeedAbdullah.sa,SD,SD,,TRUE,c/SA,Asia/Riyadh,ara,576i
ABEMAAnime.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAAnime2.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAAnime80s.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAAnime90s.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAAnimeLIVE.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAAnimeLIVE2.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMACM.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMADrama.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMADrama2.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAEveryonesAnime.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAFamilyAnime.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAFighting.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAFishing.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAGlobalNews.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn;eng,480i
ABEMAGold.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAHipHop.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAKeirinAutoRacing.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAKoreanChinese.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn;zho;kor,480i
ABEMAKoreanChinese2.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAKWorld.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn;kor,480i
ABEMAMahjong.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAMTVHits.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMANews.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMANewsPressConference.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAQUESTbyDiscovery.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMAShogi.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMASpecial.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMASpecial2.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
ABEMASports.jp,SD,SD,,TRUE,c/JP,Asia/Tokyo,jpn,480i
AbileneTelevisionNetwork.us,SD,SD,,TRUE,ct/USABI,America/Chicago,eng,480i
AbilityTV.gh,SD,SD,,TRUE,c/GH,Africa/Accra,eng,576i
AbimagoTV.at,SD,SD,,TRUE,c/AT,Europe/Vienna,deu,576i
AbingtonCAMEducationChannel.us,SD,SD,,TRUE,ct/USUUM,America/New_York,eng,480i
AbingtonCAMGovernmentChannel.us,SD,SD,,TRUE,ct/USUUM,America/New_York,eng,480i
AbingtonCAMPublicChannel.us,SD,SD,,TRUE,ct/USUUM,America/New_York,eng,480i
ABJTV.zw,SD,SD,,TRUE,c/ZW,Africa/Harare,eng,576i
AbleeJayTV.lr,SD,SD,,TRUE,c/LR,Africa/Monrovia,eng,576i
ABMIPublicChannel.us,SD,SD,,TRUE,ct/USBJX,America/Los_Angeles,eng,480i
ABN.kr,SD,SD,,TRUE,c/KR,Asia/Seoul,kor,480i
ABN.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABNAfghanistan.us,SD,SD,,TRUE,c/US;c/AF,America/New_York,pus;prd,480i
ABNAfrica.us,SD,SD,,TRUE,c/US;r/AFR,America/New_York,eng,480i
ABNAndhraJyoti.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,tel,576i
ABNBanghali.us,SD,SD,,TRUE,c/US;c/BD,America/New_York,ben,480i
ABNBibleMoviesChannel.us,SD,SD,,TRUE,c/US,America/New_York,eng,480i
ABNChina.us,SD,SD,,TRUE,c/US;c/CN,America/New_York,zho,480i
ABNewsTV.am,SD,SD,,TRUE,c/AM,Asia/Yerevan,hye,576i
ABNNews.pk,SD,SD,,TRUE,c/PK,Asia/Karachi,urd,576i
ABNsat.iq,SD,SD,,TRUE,c/IQ,Asia/Baghdad,ara,576i
ABNTurkey.us,SD,SD,,TRUE,c/US;c/TR,America/New_York,tur,480i
ABNTV.ng,SD,SD,,TRUE,c/NG,Africa/Lagos,eng,576i
ABNTV.zm,SD,SD,,TRUE,c/ZM,Africa/Lusaka,eng,576i
ABNTVIndia.us,SD,SD,,TRUE,c/US;c/IN,America/New_York,hin,480i
ABNUrdu.us,SD,SD,,TRUE,c/US;c/PK,America/New_York,urd,480i
ABolaTV.pt,SD,SD,,TRUE,c/PT,Europe/Lisbon,por,576i
AbolDuka.za,SD,SD,,TRUE,c/ZA,Africa/Addis_Ababa,amh,576i
AbolTV.za,SD,SD,,TRUE,c/ZA,Africa/Addis_Ababa,amh,576i
AboodTV.tz,SD,SD,,TRUE,c/TZ,Africa/Dar_es_Salaam,swa,576i
ABPAnanda.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,ben,576i
ABPAsmita.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,guj,576i
ABPGanga.in,SD,SD,,TRUE,c/IN,Asia/Kolkata,hin,576i
